year,fips,democrat,green,nonaffiliated,republican,votetotal,percent
2004,1027,1893,,59,4624,6576,41.52980535
2004,1029,1391,,37,4370,5798,51.37978613
2004,1031,4480,,117,13019,17616,48.47297911
2004,1033,10598,,149,13188,23935,10.82097347
2004,1035,2719,,31,3271,6021,9.167912307
2004,1037,2055,,41,2905,5001,16.99660068
2004,1039,3423,,85,11119,14627,52.615027
2004,1041,1698,,25,3777,5500,37.8
2004,1043,8045,,328,26818,35191,53.34602597
2004,1045,4484,,126,13621,18231,50.117931
2004,1047,11175,,63,7335,18573,20.67517364
2004,1049,7092,,139,16904,24135,40.65465092
2004,1051,6471,,153,22056,28680,54.34100418
2004,1053,3814,,68,8513,12395,37.91044776
2004,1055,15328,,353,26999,42680,27.34536082
2004,1057,2408,,60,5534,8002,39.06523369
2004,1059,4514,,65,7690,12269,25.88638031
2004,1061,2113,,65,8342,10520,59.21102662
2004,1063,3764,,26,958,4748,59.09856782
2004,1065,4631,,33,3281,7945,16.99181875
2004,1067,2452,,28,4881,7361,32.99823394
2004,1069,9144,,183,26874,36201,48.97654761
2004,1071,8635,,152,11534,20321,14.26603022
2004,1073,132286,,2001,158680,292967,9.009205815
2004,1075,1956,,35,4894,6885,42.6724764
2004,1077,14628,,318,22161,37107,20.30075188
2004,1079,6155,,116,7730,14001,11.24919649
2004,1081,16227,,411,27972,44610,26.32817754
2004,1083,9126,,245,19702,29073,36.37739483
2004,1085,4233,,2,1786,6021,40.64108952
2004,1087,7800,,37,1570,9407,66.22727756
2004,1089,52644,,1245,77173,131062,18.71556973
2004,1091,5037,,30,5255,10322,2.1119938
2004,1093,3808,,84,8983,12875,40.19417476
2004,1095,8452,,256,22783,31491,45.50824045
2004,1097,63732,,1025,92014,156771,18.04032634
2004,1099,3666,,37,5831,9534,22.70820222
2004,1101,45160,,393,44097,89650,1.185722253
2004,1103,14131,,399,32477,47007,39.02822984
2004,1105,3767,,18,1738,5523,36.73728046
2004,1107,3915,,47,5170,9132,13.74288217
2004,1109,4334,,66,7483,11883,26.50004208
2004,1111,2817,,57,6127,9001,36.77369181
2004,1113,8375,,97,8337,16809,0.226069368
2004,1115,5456,,205,23500,29161,61.87716471
2004,1117,14850,,621,63435,78906,61.57326439
2004,1119,4527,,26,1880,6433,41.1472097
2004,1121,11374,,193,18331,29898,23.26911499
2004,1123,5451,,109,12392,17952,38.66421569
2004,1125,26447,,506,42877,69830,23.52856938
2004,1127,9016,,184,19167,28367,35.78453837
2004,1129,3145,,42,5060,8247,23.22056505
2004,1131,3838,,10,1834,5682,35.26927138
2004,1133,2236,,57,8130,10423,56.5480188
2004,2001,3662,,452,6303,10417,25.35278871
2004,2002,4961,,498,5943,11402,8.612524119
2004,2003,6513,,445,4790,11748,14.66632618
2004,2004,4768,,417,5802,10987,9.411122235
2004,2005,4679,,491,5439,10609,7.163728909
2004,2006,3728,,405,6177,10310,23.75363725
2004,2007,5008,,520,7693,13221,20.30859995
2004,2008,5758,,569,6615,12942,6.621851337
2004,2009,4177,,375,6934,11486,24.00313425
2004,2010,3670,,335,6745,10750,28.60465116
2004,2011,3364,,381,9280,13025,45.42034549
2004,2012,3387,,350,8108,11845,39.85647953
2004,2013,4819,,491,10702,16012,36.7411941
2004,2014,4403,,428,10717,15548,40.60972472
2004,2015,4766,,576,10058,15400,34.36363636
2004,2016,4791,,462,10587,15840,36.59090909
2004,2017,4646,,373,10491,15510,37.68536428
2004,2018,4193,,270,8424,12887,32.83153566
2004,2019,5061,,383,8014,13458,21.94233913
2004,2020,4465,,383,6632,11480,18.87630662
2004,2021,5488,,365,8818,14671,22.69783927
2004,2022,5426,,402,7207,13035,13.66321442
2004,2023,5991,,418,6576,12985,4.505198306
2004,2024,5226,,403,7622,13251,18.08165421
2004,2025,5435,,451,6892,12778,11.40241039
2004,2026,6476,,430,7776,14682,8.854379512
2004,2027,5212,,400,8500,14112,23.29931973
2004,2028,5141,,363,9073,14577,26.97400014
2004,2029,4546,,341,7743,12630,25.31274743
2004,2030,5181,,359,8733,14273,24.88614867
2004,2031,5315,,350,9605,15270,28.09430255
2004,2032,6580,,447,9783,16810,19.05413444
2004,2033,3192,,402,7344,10938,37.95940757
2004,2034,3033,,434,7886,11353,42.74641064
2004,2035,5030,,534,6007,11571,8.4435226
2004,2036,3245,,351,5645,9241,25.97121524
2004,2037,1970,,192,3046,5208,20.66052227
2004,2038,2366,,250,2459,5075,1.832512315
2004,2039,2365,,322,2881,5568,9.267241379
2004,2040,2328,,243,3217,5788,15.3593642
2004,2099,0,,0,0,0,#DIV/0!
2004,4001,15658,,156,8384,24198,30.06033556
2004,4003,17514,,413,26556,44483,20.32686644
2004,4005,29243,,498,22526,52267,12.8513211
2004,4007,8314,,186,12343,20843,19.33023077
2004,4009,3185,,68,7467,10720,39.94402985
2004,4011,1146,,22,1899,3067,24.55167917
2004,4012,1849,,48,3158,5055,25.89515331
2004,4013,504849,,8447,679455,1192751,14.63893134
2004,4015,20503,,510,36794,57807,28.1817081
2004,4017,14815,,251,17277,32343,7.61215719
2004,4019,193128,,2670,171109,366907,6.001248273
2004,4021,27252,,364,37006,64622,15.09393086
2004,4023,6909,,91,4668,11668,19.20637641
2004,4025,33127,,794,53468,87389,23.2763849
2004,4027,16032,,249,22184,38465,15.99376056
2004,5001,3110,,47,3789,6946,9.775410308
2004,5003,3881,,64,4567,8512,8.059210526
2004,5005,7129,,273,11128,18530,21.58121964
2004,5007,20756,,794,46571,68121,37.89580306
2004,5009,4640,,344,9793,14777,34.87176017
2004,5011,2206,,32,2011,4249,4.589315133
2004,5013,942,,20,1341,2303,17.32522796
2004,5015,4161,,136,6184,10481,19.30159336
2004,5017,2993,,39,1725,4757,26.65545512
2004,5019,4985,,77,4127,9189,9.337251061
2004,5021,3264,,73,2759,6096,8.284120735
2004,5023,4702,,132,7001,11835,19.42543304
2004,5025,1450,,37,2009,3496,15.98970252
2004,5027,4108,,72,5729,9909,16.35886568
2004,5029,4259,,97,4293,8649,0.39310903
2004,5031,13665,,318,15818,29801,7.224589779
2004,5033,6764,,246,13391,20401,32.48370178
2004,5035,8277,,93,6930,15300,8.803921569
2004,5037,3135,,75,3864,7074,10.30534351
2004,5039,1667,,17,1699,3383,0.945906001
2004,5041,2851,,67,1729,4647,24.14460943
2004,5043,2952,,35,3262,6249,4.960793727
2004,5045,14538,,634,21514,36686,19.01542823
2004,5047,3008,,100,4181,7289,16.09274249
2004,5049,2370,,63,2522,4955,3.067608476
2004,5051,18040,,380,21734,40154,9.199581611
2004,5053,2524,,41,4205,6770,24.83013294
2004,5055,6561,,154,7232,13947,4.811070481
2004,5057,3817,,55,3580,7452,3.180354267
2004,5059,5903,,203,5962,12068,0.488896255
2004,5061,2166,,41,2736,4943,11.53145863
2004,5063,5443,,138,7430,13011,15.27169318
2004,5065,2586,,74,2833,5493,4.496632077
2004,5067,3515,,80,2624,6219,14.32706223
2004,5069,19675,,600,10218,30493,31.01367527
2004,5071,3622,,111,4311,8044,8.565390353
2004,5073,1567,,20,1604,3191,1.159511125
2004,5075,3544,,120,2951,6615,8.964474679
2004,5077,2548,,40,1492,4080,25.88235294
2004,5079,2149,,39,1921,4109,5.548795327
2004,5081,2677,,42,2575,5294,1.926709482
2004,5083,3361,,114,5076,8551,20.05613379
2004,5085,7454,,178,14398,22030,31.52065365
2004,5087,2421,,90,3873,6384,22.7443609
2004,5089,2602,,138,4127,6867,22.20765982
2004,5091,6139,,91,8448,14678,15.73102603
2004,5093,7593,,439,6121,14153,10.40062178
2004,5095,2049,,32,1586,3667,12.6261249
2004,5097,1524,,67,2367,3958,21.29863567
2004,5099,1694,,31,1752,3477,1.668104688
2004,5101,1506,,93,2779,4378,29.0772042
2004,5103,5188,,117,5345,10650,1.474178404
2004,5105,1921,,75,2435,4431,11.60009027
2004,5107,5642,,65,3161,8868,27.97699594
2004,5109,1310,,44,2013,3367,20.87912088
2004,5111,4069,,99,3555,7723,6.655444775
2004,5113,2473,,134,5192,7799,34.86344403
2004,5115,7100,,188,13614,20902,31.16448187
2004,5117,1562,,32,2030,3624,12.91390728
2004,5119,82755,,1386,67617,151758,9.975091923
2004,5121,3412,,97,3158,6667,3.80980951
2004,5123,5684,,89,3815,9588,19.4931164
2004,5125,14153,,359,24864,39376,27.20184884
2004,5127,1473,,51,2514,4038,25.78008915
2004,5129,1370,,57,2565,3992,29.93486974
2004,5131,16479,,429,27303,44211,24.48259483
2004,5133,2035,,50,2516,4601,10.45424908
2004,5135,3265,,108,4097,7470,11.13788487
2004,5137,2255,,106,3188,5549,16.81384033
2004,5139,7071,,259,10502,17832,19.24069089
2004,5141,3310,,76,3988,7374,9.194467046
2004,5143,27597,,780,35726,64103,12.68115377
2004,5145,9129,,295,17001,26425,29.78997162
2004,5147,1972,,33,1021,3026,31.42762723
2004,5149,2913,,68,3678,6659,11.48821144
2004,6001,422585,,7246,130911,560742,52.01572203
2004,6003,373,,15,311,699,8.86981402
2004,6005,6211,,189,10479,16879,25.28585817
2004,6007,42448,,1625,51662,95735,9.624484253
2004,6009,8286,,419,13601,22306,23.82766969
2004,6011,1947,,77,4142,6166,35.59844307
2004,6013,257254,,4277,150608,412139,25.87622137
2004,6015,3892,,173,5356,9421,15.53975162
2004,6017,32242,,1158,52878,86278,23.91803241
2004,6019,103154,,2018,141988,247160,15.71208933
2004,6021,2995,,132,6308,9435,35.11393747
2004,6023,37988,,1808,25714,65510,18.73607083
2004,6025,13955,,319,11628,25902,8.98386225
2004,6027,3021,,138,4559,7718,19.92744234
2004,6029,68603,,1838,140417,210858,34.05799163
2004,6031,10833,,257,21003,32093,31.6891534
2004,6033,9679,,302,8185,18166,8.224155015
2004,6035,3158,,153,8126,11437,43.4379645
2004,6037,1907736,,37686,1076225,3021647,27.51846923
2004,6039,13481,,428,24871,38780,29.3708097
2004,6041,99070,,1471,34378,134919,47.94876926
2004,6043,3251,,172,5215,8638,22.73674462
2004,6045,24385,,839,12955,38179,29.93792399
2004,6047,24491,,681,32773,57945,14.29286392
2004,6049,1149,,72,3235,4456,46.81328546
2004,6051,2628,,81,2621,5330,0.131332083
2004,6053,75241,,1465,47838,124544,22.00266572
2004,6055,33666,,740,22059,56465,20.5560967
2004,6057,24220,,729,28790,53739,8.504065948
2004,6059,419239,,12225,641832,1073296,20.73919962
2004,6061,55573,,1403,95969,152945,26.41210893
2004,6063,4129,,144,6905,11178,24.83449633
2004,6065,228806,,5603,322473,556882,16.8199008
2004,6067,236657,,4569,235539,476765,0.234497079
2004,6069,9851,,176,8698,18725,6.157543391
2004,6071,227789,,5682,289306,522777,11.76735013
2004,6073,526437,,11114,596033,1133584,6.139465624
2004,6075,296772,,4802,54355,355929,68.10824631
2004,6077,87012,,1515,100978,189505,7.369726392
2004,6079,58742,,1910,67995,128647,7.192550157
2004,6081,197922,,2840,83315,284077,40.34363922
2004,6083,90314,,2005,76806,169125,7.98699187
2004,6085,386100,,7420,209094,602614,29.37303149
2004,6087,89102,,2277,30354,121733,48.25971594
2004,6089,24339,,983,52249,77571,35.97994096
2004,6091,646,,50,1249,1945,31.00257069
2004,6093,7880,,310,12673,20863,22.97368547
2004,6095,85096,,1349,62301,148746,15.32478184
2004,6097,148261,,3612,68204,220077,36.37681357
2004,6099,58829,,1278,85407,145514,18.26490922
2004,6101,9602,,289,20254,30145,35.3358766
2004,6103,7504,,329,15572,23405,34.47126682
2004,6105,2782,,137,3560,6479,12.00802593
2004,6107,32494,,846,65399,98739,33.32523116
2004,6109,10104,,339,15745,26188,21.54040018
2004,6111,148859,,3736,160314,312909,3.660808734
2004,6113,42885,,1119,28005,72009,20.66408366
2004,6115,5687,,257,12076,18020,35.45504994
2004,8001,69122,,1638,65912,136672,2.348688832
2004,8003,3017,,73,3179,6269,2.584144202
2004,8005,110262,,2434,119475,232171,3.968195856
2004,8007,2141,,97,3601,5839,25.00428156
2004,8009,483,,23,1680,2186,54.75754803
2004,8011,785,,32,1338,2155,25.6612529
2004,8013,105564,,2107,51586,159257,33.89364361
2004,8014,10935,,293,12007,23235,4.613729288
2004,8015,3766,,128,4875,8769,12.64682404
2004,8017,198,,13,923,1134,63.9329806
2004,8019,2989,,102,2522,5613,8.319971495
2004,8021,1894,,42,1864,3800,0.789473684
2004,8023,1170,,23,566,1759,34.33769187
2004,8025,478,,9,1006,1493,35.36503684
2004,8027,739,,32,1657,2428,37.80889621
2004,8029,4224,,213,9722,14159,38.83042588
2004,8031,166135,,2634,69903,238672,40.31976939
2004,8033,333,,28,785,1146,39.44153578
2004,8035,39661,,888,80651,121200,33.82013201
2004,8037,9744,,234,8533,18511,6.542056075
2004,8039,2834,,138,8389,11361,48.89534372
2004,8041,77648,,2777,161361,241786,34.62276559
2004,8043,5933,,277,12313,18523,34.44366463
2004,8045,9228,,296,11123,20647,9.178088826
2004,8047,1807,,60,1329,3196,14.95619524
2004,8049,3243,,106,4260,7609,13.36575108
2004,8051,4782,,159,3479,8420,15.47505938
2004,8053,236,,11,355,602,19.76744186
2004,8055,1663,,39,1700,3402,1.087595532
2004,8057,210,,14,710,934,53.53319058
2004,8059,126558,,4091,140644,271293,5.192172301
2004,8061,172,,8,712,892,60.53811659
2004,8063,729,,52,2721,3502,56.88178184
2004,8065,1623,,65,1261,2949,12.27534758
2004,8067,13409,,377,11704,25490,6.688897607
2004,8069,68266,,2285,75884,146435,5.202308191
2004,8071,3300,,91,3196,6587,1.578867466
2004,8073,503,,15,1819,2337,56.31151048
2004,8075,2491,,107,6168,8766,41.9461556
2004,8077,19564,,782,41539,61885,35.50941262
2004,8079,227,,9,383,619,25.20193861
2004,8081,1355,,123,4247,5725,50.51528384
2004,8083,3867,,160,6988,11015,28.33408988
2004,8085,4776,,225,11218,16219,39.71884826
2004,8087,3039,,110,6787,9936,37.72141707
2004,8089,3164,,69,4947,8180,21.79706601
2004,8091,1278,,39,1402,2719,4.560500184
2004,8093,3445,,129,4781,8355,15.9904249
2004,8095,582,,26,1717,2325,48.8172043
2004,8097,6335,,136,2784,9255,38.36844949
2004,8099,1308,,45,3392,4745,43.9199157
2004,8101,35369,,696,31117,67182,6.329076241
2004,8103,566,,34,2403,3003,61.17216117
2004,8105,2006,,69,3448,5523,26.10899873
2004,8107,6392,,170,5199,11761,10.14369526
2004,8109,1594,,46,1163,2803,15.37638245
2004,8111,253,,17,216,486,7.613168724
2004,8113,2876,,64,1079,4019,44.71261508
2004,8115,374,,15,971,1360,43.89705882
2004,8117,8144,,221,5370,13735,20.19657809
2004,8119,3556,,190,8094,11840,38.3277027
2004,8121,455,,25,2050,2530,63.04347826
2004,8123,31868,,1193,55591,88652,26.75968957
2004,8125,1064,,39,3456,4559,52.46764641
2004,9001,205902,,5460,189605,400967,4.064424254
2004,9003,229902,,6987,154919,391808,19.13768989
2004,9005,44647,,1861,50160,96668,5.703024786
2004,9007,47292,,1440,35252,83984,14.33606401
2004,9009,199060,,6942,160390,366392,10.55426974
2004,9011,66062,,2367,49931,118360,13.62875972
2004,9013,39146,,1338,31245,71729,11.01507061
2004,9015,25477,,1060,22324,48861,6.452999325
2004,10001,23872,,527,31578,55977,13.76636833
2004,10003,146171,,2203,93070,241444,21.99309157
2004,10005,30098,,648,47003,77749,21.74304493
2004,11001,202970,,3360,21256,227586,79.84410289
2004,12001,62504,,1062,47762,111328,13.24195171
2004,12003,2180,,37,7738,9955,55.83124058
2004,12005,21068,,552,53404,75024,43.10087439
2004,12007,3244,,54,7557,10855,39.73284201
2004,12009,110309,,2085,153068,265462,16.10739013
2004,12011,453873,,8325,244674,706872,29.59503276
2004,12013,2116,,65,3782,5963,27.9389569
2004,12015,34256,,1102,44428,79786,12.74910385
2004,12017,29277,,690,39500,69467,14.71634013
2004,12019,18971,,446,62078,81495,52.89526965
2004,12021,43892,,1160,83631,128683,30.88131299
2004,12023,8031,,202,16758,24991,34.92057141
2004,12027,3913,,73,5524,9510,16.94006309
2004,12029,1960,,48,4434,6442,38.40422229
2004,12031,158610,,2261,220190,381061,16.16014234
2004,12033,48329,,1383,93566,143278,31.57288628
2004,12035,18578,,269,19633,38480,2.741683992
2004,12037,2401,,58,3472,5931,18.05766313
2004,12039,14629,,102,6253,20984,39.91612657
2004,12041,2017,,62,4936,7015,41.61083393
2004,12043,1718,,27,2443,4188,17.31136581
2004,12045,2407,,65,4805,7277,32.95314003
2004,12047,2260,,27,2792,5079,10.47450285
2004,12049,2149,,51,5049,7249,40.005518
2004,12051,3960,,58,5757,9775,18.38363171
2004,12053,37187,,725,42635,80547,6.76375284
2004,12055,15347,,271,25878,41496,25.37834972
2004,12057,214132,,3514,245576,463222,6.788105919
2004,12059,1810,,78,6412,8300,55.44578313
2004,12061,23956,,520,36938,61414,21.13850262
2004,12063,7555,,130,12122,19807,23.05750492
2004,12065,4135,,45,3298,7478,11.19283231
2004,12067,845,,20,2460,3325,48.57142857
2004,12069,48221,,1340,74389,123950,21.1117386
2004,12071,93860,,2631,144176,240667,20.90689625
2004,12073,83873,,891,51615,136379,23.65320174
2004,12075,6074,,168,10410,16652,26.03891424
2004,12077,1070,,24,1927,3021,28.36809004
2004,12079,4050,,63,4191,8304,1.697976879
2004,12081,61262,,1041,81318,143621,13.96453165
2004,12083,57271,,1123,81283,139677,17.19109087
2004,12085,30208,,883,41362,72453,15.39480767
2004,12086,409732,,3899,361095,774726,6.277961499
2004,12087,19654,,414,19467,39535,0.472998609
2004,12089,8573,,387,23783,32743,46.45267691
2004,12091,19368,,695,69693,89756,56.06867507
2004,12093,5153,,59,6978,12190,14.97128794
2004,12095,193354,,2151,192539,388044,0.210027729
2004,12097,38633,,454,43117,82204,5.454722398
2004,12099,328687,,3247,212688,544622,21.2989927
2004,12101,84749,,2937,103230,190916,9.680173479
2004,12103,225460,,4211,225686,455357,0.049631388
2004,12105,86009,,1262,123559,210830,17.81055827
2004,12107,12412,,250,18311,30973,19.04562038
2004,12109,26399,,695,59196,86290,38.0078804
2004,12111,51835,,636,47592,100063,4.240328593
2004,12113,14659,,589,52059,67307,55.56628582
2004,12115,88442,,2518,104692,195652,8.305562938
2004,12117,76971,,1052,108172,186195,16.75716319
2004,12119,11584,,458,19800,31842,25.80239935
2004,12121,4522,,127,11153,15802,41.96304265
2004,12123,3049,,65,5467,8581,28.17853397
2004,12125,1251,,28,3396,4675,45.88235294
2004,12127,115519,,1496,111924,228939,1.570287282
2004,12129,4896,,90,6777,11763,15.99081867
2004,12131,6213,,208,17555,23976,47.30563897
2004,12133,2912,,85,7369,10366,42.99633417
2004,13001,1848,,27,4494,6369,41.54498351
2004,13003,799,,5,1666,2470,35.10121457
2004,13005,930,,7,2853,3790,50.73878628
2004,13007,936,,7,821,1764,6.519274376
2004,13009,6775,,63,7709,14547,6.420567815
2004,13011,1149,,31,4410,5590,58.33631485
2004,13013,4095,,112,13520,17727,53.16748463
2004,13015,7741,,180,22311,30232,48.19396666
2004,13017,2180,,25,3331,5536,20.79118497
2004,13019,1638,,37,3917,5592,40.7546495
2004,13021,29322,,258,28107,57687,2.10619377
2004,13023,1281,,19,3167,4467,42.2207298
2004,13025,1258,,27,4333,5618,54.73478106
2004,13027,2193,,8,2912,5113,14.06219441
2004,13029,2590,,30,7363,9983,47.81127917
2004,13031,6840,,79,12252,19171,28.23013927
2004,13033,4213,,34,4232,8479,0.224083029
2004,13035,2572,,43,5119,7734,32.93250582
2004,13037,1119,,10,890,2019,11.34224864
2004,13039,4637,,50,9488,14175,34.22222222
2004,13043,1096,,7,2048,3151,30.21263091
2004,13045,10224,,217,24837,35278,41.42241624
2004,13047,5807,,91,16406,22304,47.5206241
2004,13049,1064,,12,2311,3387,36.8172424
2004,13051,45630,,401,45484,91515,0.159536688
2004,13053,773,,10,905,1688,7.819905213
2004,13055,2809,,46,4992,7847,27.81954887
2004,13057,14824,,525,58238,73587,58.99683368
2004,13059,21718,,465,15052,37235,17.90251108
2004,13061,798,,2,509,1309,22.07792208
2004,13063,56113,,327,23106,79546,41.49422975
2004,13065,750,,14,1501,2265,33.15673289
2004,13067,103955,,2051,173467,279473,24.87252794
2004,13069,3979,,42,8306,12327,35.10180904
2004,13071,3378,,56,8296,11730,41.92668372
2004,13073,11442,,153,35549,47144,51.13482097
2004,13075,1733,,18,3065,4816,27.65780731
2004,13077,10647,,216,31682,42545,49.44176754
2004,13079,1552,,20,2830,4402,29.03225806
2004,13081,2357,,28,3865,6250,24.128
2004,13083,1823,,39,4368,6230,40.85072231
2004,13085,1407,,57,6649,8113,64.61235055
2004,13087,3577,,26,5348,8951,19.78549883
2004,13089,200787,,1782,73570,276139,46.06991407
2004,13091,2384,,27,4584,6995,31.45103645
2004,13093,1973,,18,1853,3844,3.121748179
2004,13095,19805,,131,13711,33647,18.11157013
2004,13097,15997,,222,25846,42065,23.41376441
2004,13099,1701,,17,2495,4213,18.84642772
2004,13101,231,,3,757,991,53.07769929
2004,13103,3613,,51,12503,16167,54.98855694
2004,13105,2984,,46,4626,7656,21.44723093
2004,13107,2774,,28,4666,7468,25.33476165
2004,13109,1213,,10,2291,3514,30.67729084
2004,13111,2727,,61,6862,9650,42.84974093
2004,13113,14887,,295,37346,52528,42.75624429
2004,13115,10038,,187,21400,31625,35.92727273
2004,13117,9201,,358,47267,56826,66.9869426
2004,13119,2245,,39,5218,7502,39.62943215
2004,13121,199436,,2216,134372,336024,19.36290265
2004,13123,2510,,74,7414,9998,49.04980996
